id,sales_amt,qty,discount,profit_amt,order.order_id,order.ship_mode,order.order_status,order.order_purchase_date,order.order_approved_at,order.order_delivered_carrier_date,order.order_delivered_customer_date,order.order_estimated_delivery_date,order.customer.customer_id,order.customer.customer_name,order.customer.segment,order.customer.contact_number,order.customer.address.zip_code,order.customer.address.region,order.customer.address.country,order.customer.address.city,order.customer.address.state,order.vendor.VendorID,order.vendor.Vendor Name,product.product_id,product.product_name,product.colors,product.category,product.sub_category,product.date_added,product.manufacturer,product.sizes,product.upc,product.weight,product.product_photos_qty
7228,45.48,3,0.0,20.9208,CA-2017-127397,Standard Class,delivered,2018-02-19 15:37:00,2018-02-19 15:50,2018-02-20 21:37,2018-03-06 19:08,2018-03-14,ES-14080,Erin Smith,Corporate,+1 509-466-6747,90008,West,United States,los angeles,california,VEN03,Voyage Enterprises,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Pink,Office Supplies,Binders,2016-11-04,null,null,751000000000,null,7
5142,289.2,6,0.0,83.868,CA-2016-111213,Standard Class,delivered,2018-04-30 17:22:00,2018-05-01 02:11,2018-05-03 19:01,2018-05-04 12:51,2018-05-18,FP-14320,Frank Preis,Consumer,+1 505-644-2315,90004,West,United States,los angeles,california,VEN03,Voyage Enterprises,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Pink,Office Supplies,Art,2015-12-02,null,null,null,null,0
7647,4.89,1,0.0,2.0049,US-2014-115196,Standard Class,delivered,2017-10-22 12:00:00,2017-10-23 12:14,2017-10-30 20:22,2017-11-03 18:22,2017-11-09,DL-12925,Daniel Lacy,Consumer,+1 224-205-7029,90036,West,United States,los angeles,california,VEN01,Velocity Logistics,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Blue,Office Supplies,Art,2017-01-19,null,null,848000000000,null,3
6101,15.136,4,0.2,3.5948,CA-2017-100111,Standard Class,delivered,2017-06-20 10:42:00,2017-06-20 16:45,2017-06-26 16:24,2017-06-28 19:12,2017-07-03,SV-20365,Seth Vernon,Consumer,+1 505-644-2729,44105,East,United States,cleveland,ohio,VEN05,Seahawk Logistics,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Blue,Furniture,Furnishings,2016-03-11,null,null,null,null,0
811,466.768,2,0.2,52.5114,CA-2014-151995,First Class,delivered,2017-05-16 00:46:00,2017-05-16 01:02,2017-05-16 10:30,2017-05-19 15:27,2017-06-05,ZC-21910,Zuschuss Carroll,Consumer,+1 505-644-9222,92683,West,United States,westminster,california,VEN03,Voyage Enterprises,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Blue,Furniture,Chairs,2016-06-20,null,11.5,886000000000,null,0
7607,15.232,1,0.2,1.7136,CA-2016-101791,Standard Class,delivered,2017-04-22 14:49:00,2017-04-25 08:02,2017-04-25 11:30,2017-04-28 07:33,2017-05-15,BS-11665,Brian Stugart,Consumer,+1 206-340-0157,84084,West,United States,west jordan,utah,VEN05,Seahawk Logistics,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Blue,Furniture,Furnishings,2016-03-30,null,null,null,null,4
2114,6.264,3,0.2,2.0358,CA-2015-164882,Same Day,delivered,2018-06-06 14:26:00,2018-06-08 02:56,2018-06-08 14:26,2018-06-11 15:14,2018-07-03,SG-20080,Sandra Glassco,Consumer,+1 240-942-0331,94122,West,United States,san francisco,california,VEN02,Seaborne Ltd.,OFF-LA-10000634,Avery 509,Pink,Office Supplies,Labels,2016-07-28,null,null,null,null,0
555,87.54,3,0.0,37.6422,CA-2017-100650,Second Class,delivered,2018-02-09 17:21:00,2018-02-09 17:35,2018-02-14 15:27,2018-02-15 23:09,2018-02-23,DK-13225,Dean Katz,Corporate,+1 505-644-7794,33134,South,United States,coral gables,florida,VEN05,Seahawk Logistics,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Pink,Furniture,Furnishings,2017-01-12,People Footwear,"5,6,7,9",694000000000,null,6
8799,178.384,2,0.2,22.298,US-2016-150140,Standard Class,delivered,2018-01-08 12:08:00,2018-01-08 12:29,2018-01-09 14:30,2018-01-22 15:35,2018-02-07,VM-21685,Valerie Mitchum,Home Office,02179141784,46350,Central,United States,la porte,indiana,VEN03,Voyage Enterprises,TEC-PH-10002398,AT&T 1070 Corded Phone,Pink,Technology,Phones,2016-03-11,null,"8,12",null,null,2
5871,15.552,3,0.2,5.4432,CA-2016-128223,Same Day,delivered,2017-04-06 10:52:00,2017-04-06 11:05,2017-04-07 14:58,2017-05-08 12:02,2017-05-10,EB-13705,Ed Braxton,Corporate,+1 582-262-4882,14609,East,United States,rochester,new york,VEN01,Velocity Logistics,OFF-PA-10001937,Xerox 21,Pink,Office Supplies,Paper,2017-01-27,null,null,890000000000,null,0
2655,99.136,4,0.2,8.6744,CA-2017-112515,Second Class,delivered,2018-05-14 14:50:00,2018-05-14 15:17,2018-05-17 15:06,2018-05-18 14:23,2018-05-25,AS-10225,Alan Schoenberger,Corporate,+1 304-788-9168,37087,South,United States,lebanon,tennessee,VEN03,Voyage Enterprises,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Pink,Office Supplies,Art,2016-03-31,null,null,null,null,0
3371,135.882,1,0.1,24.1568,CA-2016-134887,Same Day,delivered,2018-06-20 00:40:00,2018-06-20 00:55,2018-06-20 10:29,2018-06-21 15:41,2018-07-11,TB-21280,Toby Braunhardt,Consumer,+1 220-285-1991,33614,South,United States,tampa,florida,VEN03,Voyage Enterprises,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Pink,Furniture,Chairs,2016-03-15,null,null,882000000000,null,4
8587,3991.98,2,0.0,1995.99,CA-2017-162015,Standard Class,delivered,2017-03-06 16:08:00,2017-03-06 16:22,2017-03-08 13:03,2017-03-15 10:53,2017-03-30,KB-16240,Karen Bern,Corporate,+1 582-203-8867,92024,West,United States,san diego,california,VEN05,Seahawk Logistics,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Pink,Technology,Machines,2016-10-05,Jordan,null,885000000000,null,2
8735,275.94,6,0.0,80.0226,CA-2017-116988,Second Class,delivered,2017-04-12 11:02:00,2017-04-13 02:45,2017-04-13 16:49,2017-05-09 06:35,2017-05-16,PW-19030,Pauline Webber,Corporate,+1 828-917-3680,92037,West,United States,san diego,california,VEN04,Johnsons Logistics,TEC-PH-10004093,Panasonic Kx-TS550,Blue,Technology,Phones,2017-01-27,Totes,"8 M,10 M,7 M,11 M,6 M,9 M",49129295768,null,3
1954,360.0,4,0.0,129.6,CA-2017-157987,Standard Class,delivered,2017-03-16 11:12:00,2017-03-16 11:12,2017-03-17 15:34,2017-03-23 16:36,2017-04-05,AC-10615,Ann Chong,Corporate,+1 209-841-0922,2908,East,United States,providence,rhode island,VEN05,Seahawk Logistics,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Black,Technology,Accessories,2017-01-27,null,null,98681312147,null,0
7329,43.57,1,0.0,13.071,US-2014-131275,Standard Class,delivered,2018-05-10 00:20:00,2018-05-10 00:34,2018-05-15 16:18,2018-05-18 22:42,2018-05-29,SC-20050,Sample Company A,Home Office,+1 209-492-1564,16602,East,United States,altoona,pennsylvania,VEN04,Johnsons Logistics,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Black,Office Supplies,Storage,2016-03-30,null,null,null,null,2
4454,7.16,2,0.0,3.58,CA-2016-147137,First Class,delivered,2017-04-08 19:30:00,2017-04-11 03:45,2017-04-11 19:57,2017-04-18 16:53,2017-05-16,AA-10645,Anna Andreadi,Consumer,582-282-8675,78664,Central,United States,round rock,texas,VEN03,Voyage Enterprises,OFF-FA-10000624,OIC Binder Clips,Black,Office Supplies,Fasteners,2016-03-04,null,null,739000000000,null,3
464,251.52,6,0.2,81.744,CA-2016-109869,Standard Class,delivered,2017-10-17 12:02:00,2017-10-18 03:06,2017-10-18 21:47,2017-10-19 21:35,2017-10-27,TN-21040,Tanja Norvell,Home Office,04255752028,60610,Central,United States,chicago,illinois,VEN04,Johnsons Logistics,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Pink,Office Supplies,Binders,2017-01-27,Converse,null,889000000000,null,0
8761,99.99,1,0.0,34.9965,CA-2016-159891,Standard Class,delivered,2018-05-05 23:54:00,2018-05-06 00:14,2018-05-14 09:30,2018-06-07 21:22,2018-06-07,BF-11170,Ben Ferrer,Home Office,+1 207-206-1661,98115,West,United States,seattle,washington,VEN03,Voyage Enterprises,TEC-AC-10001908,Logitech Wireless Headset h800,Black,Technology,Accessories,2016-05-21,null,null,null,null,2
4941,15.992,1,0.2,0.9995,CA-2015-156482,Standard Class,delivered,2018-02-20 10:47:00,2018-02-21 06:25,2018-02-22 15:39,2018-03-07 22:26,2018-03-13,IL-15100,Ivan Liston,Consumer,+1 582-583-2496,19120,East,United States,philadelphia,pennsylvania,VEN01,Velocity Logistics,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Black,Furniture,Furnishings,2017-01-12,null,"2.5,5.5,4.5,13,11,12,3,2,1,10,1.5,6,5,4",806000000000,null,5
2988,290.898,3,0.4,-67.8762,CA-2016-139269,Standard Class,delivered,2018-05-23 20:01:00,2018-05-24 17:36,2018-05-29 10:32,2018-06-04 22:38,2018-06-29,JB-16045,Julia Barnett,Home Office,+1 413-613-5334,46060,Central,United States,noblesville,indiana,VEN01,Velocity Logistics,TEC-PH-10003645,Aastra 57i VoIP phone,Black,Technology,Phones,2016-01-02,null,null,null,null,0
1022,54.224,2,0.2,3.389,CA-2015-124450,Standard Class,delivered,2018-05-04 18:57:00,2018-05-05 15:35,2018-05-07 14:18,2018-05-14 23:42,2018-06-14,GT-14710,Greg Tran,Consumer,+1 582-333-5365,78745,Central,United States,austin,texas,VEN05,Seahawk Logistics,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Blue,Office Supplies,Storage,2016-06-20,null,11,91206332019,null,0
8232,786.744,4,0.3,-258.5016,CA-2016-162355,Second Class,delivered,2017-06-05 22:54:00,2017-06-05 23:05,2017-06-06 14:12,2017-06-14 17:30,2017-07-06,PF-19165,Philip Fox,Consumer,+1 423-560-9442,40475,South,United States,richmond,kentucky,VEN01,Velocity Logistics,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Blue,Furniture,Chairs,2016-03-15,null,null,null,null,2
1626,100.24,10,0.2,33.831,CA-2015-157084,Standard Class,delivered,2018-08-06 14:38:00,2018-08-07 08:35,2018-08-09 14:21,2018-08-14 20:18,2018-08-16,JG-15160,James Galang,Consumer,+1 219-247-0217,77041,Central,United States,houston,texas,VEN02,Seaborne Ltd.,OFF-LA-10001074,Round Specialty Laser Printer Labels,Blue,Office Supplies,Labels,2016-04-04,null,null,889000000000,null,3
4890,37.764,6,0.7,-27.6936,CA-2016-163167,Second Class,delivered,2018-07-27 19:38:00,2018-07-27 19:50,2018-07-31 14:08,2018-08-04 13:12,2018-08-28,RF-19345,Randy Ferguson,Corporate,+1 346-285-6549,94122,West,United States,san francisco,california,VEN04,Johnsons Logistics,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Blue,Office Supplies,Binders,2017-01-27,Naturalizer,10,93634352416,null,0
7066,82.8,2,0.4,-20.7,CA-2014-106726,First Class,delivered,2018-01-05 09:27:00,2018-01-05 09:39,2018-01-10 20:18,2018-01-16 17:03,2018-01-30,RS-19765,Roland Schwarz,Corporate,+1 518-651-7360,48227,Central,United States,detroit,michigan,VEN05,Seahawk Logistics,TEC-PH-10004614,AT&T 841000 Phone,Blue,Technology,Phones,2015-11-16,Qianyuyu,null,null,499 g,7
4391,20.724,2,0.7,-13.816,CA-2017-111556,First Class,delivered,2017-09-12 17:00:00,2017-09-12 17:15,2017-09-14 21:50,2017-09-18 10:52,2017-09-28,CD-11920,Carlos Daly,Consumer,+1 413-570-5383,77036,Central,United States,houston,texas,VEN03,Voyage Enterprises,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Blue,Office Supplies,Binders,2016-03-09,null,3X,null,null,0
3733,4.896,3,0.7,-3.4272,CA-2015-109575,Standard Class,delivered,2018-07-24 01:08:00,2018-07-24 10:40,2018-07-24 15:50,2018-07-31 17:38,2018-08-16,KH-16630,Ken Heidel,Corporate,+1 582-262-5795,22153,South,United States,springfield,virginia,VEN05,Seahawk Logistics,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Pink,Office Supplies,Binders,2015-12-02,null,null,null,null,0
5632,4.752,1,0.2,1.6038,CA-2014-127614,Standard Class,delivered,2017-08-08 09:53:00,2017-08-08 10:10,2017-08-09 19:29,2017-08-16 15:45,2017-08-30,NF-18385,Natalie Fritzler,Consumer,+1 248-585-5184,21044,East,United States,columbia,maryland,VEN05,Seahawk Logistics,OFF-BI-10001922,Storex Dura Pro Binders,Blue,Office Supplies,Binders,2016-01-02,null,"10.5,10,8.5,7,9.5,7.5,11.5,9,8,13,14,11,12",null,null,8
8181,959.984,2,0.2,335.9944,CA-2015-119879,Standard Class,delivered,2018-03-30 14:45:00,2018-03-30 15:27,2018-04-03 00:38,2018-04-18 19:51,2018-04-30,SS-20410,Shahid Shariari,Consumer,+1 309-240-9319,90036,West,United States,los angeles,california,VEN01,Velocity Logistics,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Blue,Technology,Copiers,2015-11-09,null,null,null,null,2
1644,14.368,4,0.2,4.49,CA-2015-111829,First Class,delivered,2017-10-31 14:30:00,2017-10-31 15:31,2017-11-07 20:03,2017-11-16 22:36,2017-11-24,FH-14365,Fred Hopkins,Corporate,+1 414-734-9649,10035,East,United States,new york city,new york,VEN04,Johnsons Logistics,OFF-BI-10004140,Avery Non-Stick Binders,Blue,Office Supplies,Binders,2016-03-09,null,null,null,null,4
6505,7.712,2,0.2,2.7956,CA-2017-128265,Second Class,delivered,2017-09-11 12:58:00,2017-09-11 13:10,2017-09-13 17:30,2017-10-03 21:18,2017-09-27,VW-21775,Victoria Wilson,Corporate,+1 582-300-7221,10024,East,United States,new york city,new york,VEN02,Seaborne Ltd.,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Black,Office Supplies,Binders,2016-01-02,null,"10,8.5,5.5,7,6,9.5,6.5,7.5,9,8,11",null,null,0
1837,698.352,3,0.2,-17.4588,CA-2017-122693,Second Class,delivered,2018-07-03 14:15:00,2018-07-05 16:33,2018-07-04 13:01,2018-07-11 18:32,2018-07-30,NH-18610,Nicole Hansen,Corporate,+1 582-444-1037,44035,East,United States,elyria,ohio,VEN01,Velocity Logistics,FUR-TA-10004575,Hon 5100 Series Wood Tables,Pink,Furniture,Tables,2016-08-27,SNEED,null,null,599 g,4
881,4.96,4,0.0,2.3312,CA-2017-111689,Second Class,delivered,2018-05-02 20:22:00,2018-05-02 20:53,2018-05-04 15:17,2018-05-09 20:03,2018-05-22,HP-14815,Harold Pawlan,Home Office,+1 582-200-4949,80501,West,United States,longmont,colorado,VEN05,Seahawk Logistics,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Pink,Office Supplies,Fasteners,2015-11-16,null,null,null,null,6
820,17.856,4,0.2,1.116,CA-2014-140858,Standard Class,delivered,2017-06-29 13:06:00,2017-06-29 13:15,2017-06-30 16:28,2017-07-06 13:51,2017-07-19,CA-12775,Cynthia Arntzen,Consumer,+1 316-570-4480,90004,West,United States,los angeles,california,VEN05,Seahawk Logistics,OFF-AR-10000122,Newell 314,Pink,Office Supplies,Art,2016-10-17,Principle Plastics,null,91053501910,null,0
8782,509.97,10,0.7,-407.976,CA-2015-133585,First Class,delivered,2018-06-21 22:20:00,2018-06-23 01:40,2018-06-25 15:42,2018-06-29 17:12,2018-07-30,CM-12715,Craig Molinari,Corporate,+1 505-698-4797,12180,East,United States,troy,new york,VEN03,Voyage Enterprises,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Blue,Office Supplies,Binders,2016-10-28,SPERRY,null,647000000000,null,0
4116,30.992,13,0.2,10.0724,CA-2016-163573,First Class,delivered,2018-05-02 14:52:00,2018-05-02 15:40,2018-05-04 15:46,2018-05-10 18:45,2018-05-25,AC-10450,Amy Cox,Consumer,208-806-6664,10035,East,United States,new york city,new york,VEN05,Seahawk Logistics,OFF-FA-10002780,Staples,Blue,Office Supplies,Fasteners,2017-01-27,Static Footwear,null,641000000000,null,4
2610,71.928,12,0.4,8.3916,CA-2014-127446,Standard Class,delivered,2018-01-13 21:13:00,2018-01-13 21:30,2018-01-17 15:33,2018-02-06 17:28,2018-02-15,MC-17590,Matt Collister,Corporate,+1 352-328-7218,98105,West,United States,seattle,washington,VEN03,Voyage Enterprises,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Pink,Technology,Phones,2017-01-17,PleaserUSA,null,885000000000,null,5
1583,88.8,4,0.2,-2.22,CA-2015-131338,First Class,delivered,2018-04-30 20:09:00,2018-05-01 03:14,2018-05-03 12:37,2018-05-11 16:56,2018-05-18,NP-18325,Naresj Patel,Consumer,+1 215-252-2392,98115,West,United States,seattle,washington,VEN03,Voyage Enterprises,OFF-ST-10000107,Fellowes Super Stor/Drawer,Pink,Office Supplies,Storage,2016-03-09,null,null,null,null,2
8833,47.976,3,0.2,4.7976,CA-2015-153423,Standard Class,delivered,2017-09-18 15:41:00,2017-09-18 15:50,2017-09-20 13:29,2017-09-25 21:33,2017-09-28,SW-20455,Shaun Weien,Consumer,+1 609-404-3347,76706,Central,United States,waco,texas,VEN03,Voyage Enterprises,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Blue,Technology,Phones,2016-10-05,Dan Post,"6 M,6.5 M",679000000000,null,2
5927,7.56,3,0.0,3.0996,US-2014-118997,Standard Class,delivered,2017-04-10 07:58:00,2017-04-11 04:02,2017-04-13 13:05,2017-04-20 12:41,2017-05-04,RA-19885,Ruben Ausman,Corporate,+1 405-525-3051,92804,West,United States,anaheim,california,VEN03,Voyage Enterprises,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pink,Office Supplies,Art,2016-02-16,null,null,null,null,0
5150,24.56,2,0.0,11.5432,CA-2014-141796,Same Day,delivered,2017-06-01 00:05:00,2017-06-02 01:05,2017-06-02 10:31,2017-06-08 13:03,2017-06-28,JG-15160,James Galang,Consumer,+1 219-247-0217,77041,Central,United States,houston,texas,VEN03,Voyage Enterprises,OFF-PA-10000249,Easy-staple paper,Blue,Office Supplies,Paper,2017-01-09,null,"8.5,10,6,9.5,6.5,8",41969077931,null,0
2258,12.96,2,0.0,4.1472,CA-2017-105214,First Class,delivered,2018-02-07 10:16:00,2018-02-07 10:32,2018-02-08 20:58,2018-02-15 18:13,2018-03-06,TS-21610,Troy Staebel,Consumer,+1 582-222-8321,47201,Central,United States,columbus,indiana,VEN03,Voyage Enterprises,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Blue,Office Supplies,Art,2016-11-04,ELLIE SHOES,null,889000000000,null,2
9429,6.79,1,0.0,2.3086,CA-2014-152100,Standard Class,delivered,2018-08-18 12:18:00,2018-08-18 12:31,2018-08-20 14:18,2018-08-21 22:57,2018-08-24,VW-21775,Victoria Wilson,Corporate,+1 582-300-7221,10024,East,United States,new york city,new york,VEN03,Voyage Enterprises,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Blue,Technology,Accessories,2016-03-11,null,null,null,null,0
1487,24.56,2,0.0,11.5432,CA-2015-140410,Standard Class,delivered,2018-08-20 20:31:00,2018-08-21 04:10,2018-08-21 14:00,2018-08-27 17:30,2018-09-05,CM-12655,Corinna Mitchell,Home Office,+1 205-964-9219,94109,West,United States,san francisco, california,VEN04,Johnsons Logistics,OFF-PA-10001970,Xerox 1881,Blue,Office Supplies,Paper,2016-04-02,Jordan,null,887000000000,null,0
7633,3.048,1,0.2,1.0668,US-2017-158526,Second Class,delivered,2017-04-01 12:40:00,2017-04-02 13:42,2017-04-03 09:38,2017-04-04 15:40,2017-04-24,KH-16360,Katherine Hughes,Consumer,+1 228-863-3895,1841,East,United States,lawrence,masachusets,VEN02,Seaborne Ltd.,OFF-BI-10002160,Acco Hanging Data Binders,Blue,Office Supplies,Binders,2016-03-12,null,null,null,null,2
3485,49.12,4,0.0,23.0864,CA-2014-124688,First Class,invoiced,2017-11-29 08:33:00,2017-11-29 08:56,null,null,2017-12-20,CC-12610,Corey Catlett,Corporate,+1 582-529-9735,77095,Central,United States,houston,texas,VEN01,Velocity Logistics,OFF-PA-10001970,Xerox 1881,Blue,Office Supplies,Paper,2016-04-02,Jordan,null,887000000000,null,0
7698,4355.168,4,0.2,1415.4296,CA-2017-151799,Standard Class,delivered,2017-03-11 12:45:00,2017-03-11 12:45,2017-03-13 08:41,2017-03-27 12:56,2017-04-12,BF-11170,Ben Ferrer,Home Office,+1 207-206-1661,98115,West,United States,seattle,washington,VEN02,Seaborne Ltd.,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Black,Office Supplies,Binders,2017-01-27,null,"8.5,13,12",826000000000,null,0
754,388.704,6,0.2,-4.8588,CA-2016-110499,First Class,delivered,2018-06-06 12:17:00,2018-06-06 12:32,2018-06-07 11:57,2018-06-27 13:21,2018-07-16,YC-21895,Yoseph Carroll,Corporate,+1 201-857-2099,23320,South,United States,chesapeake,virginia,VEN05,Seahawk Logistics,FUR-BO-10002268,Sauder Barrister Bookcases,Blue,Furniture,Bookcases,2016-02-02,null,null,null,null,3
407,8.26,2,0.0,3.7996,CA-2017-117457,Standard Class,delivered,2018-08-10 13:22:00,2018-08-10 13:35,2018-08-10 14:08,2018-08-22 22:32,2018-09-17,KH-16510,Keith Herrera,Consumer,+1 203-457-8420,33180,South,United States,miami,florida,VEN04,Johnsons Logistics,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Blue,Office Supplies,Envelopes,2016-01-02,null,null,null,null,4
596,17.04,4,0.0,6.9864,CA-2014-131450,Standard Class,delivered,2018-08-03 10:42:00,2018-08-03 11:04,2018-08-03 12:57,2018-08-13 18:22,2018-08-29,LR-16915,Lena Radford,Consumer,+1 582-682-6291,2908,East,United States,providence,rhode island,VEN05,Seahawk Logistics,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Blue,Office Supplies,Art,2017-01-12,Stacy Adams,9.5,718000000000,null,2
4813,34.4,5,0.0,15.824,CA-2016-121370,Second Class,delivered,2017-10-26 20:26:00,2017-10-26 20:46,2017-10-28 16:32,2017-11-07 18:21,2017-11-14,EB-14110,Eugene Barchas,Consumer,+1 214-597-6284,90008,West,United States,los angeles,california,VEN02,Seaborne Ltd.,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Blue,Office Supplies,Paper,2017-01-27,null,"10,7.5",888000000000,null,0
6063,36.24,5,0.2,11.325,CA-2015-111780,Second Class,delivered,2018-03-31 17:37:00,2018-03-31 17:50,2018-04-04 18:34,2018-04-09 17:31,2018-04-23,RA-19285,Ralph Arnett,Consumer,+1 505-630-1552,98103,West,United States,seattle,washington,VEN05,Seahawk Logistics,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Blue,Office Supplies,Paper,2017-01-27,null,8,91208209951,null,0
910,647.84,8,0.0,168.4384,CA-2017-137596,Standard Class,delivered,2017-10-26 22:54:00,2017-10-26 23:06,2017-10-27 18:49,2017-10-31 21:28,2017-11-14,BE-11335,Bill Eplett,Home Office,+1 239-587-8191,70506,South,United States,lafayette,louisiana,VEN01,Velocity Logistics,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Blue,Office Supplies,Appliances,2016-10-05,Bucco Capensis,"6,6.5,7,7.5,8",805000000000,null,2
